Downloading/loading SAE: Goodfire/Llama-3.3-70B-Instruct-SAE-l50
[1565/2606] para_openai_clean_ai_identity_disclaimer_0069 ai_identity_disclaimer
[1566/2606] para_openai_clean_ai_identity_disclaimer_0070 ai_identity_disclaimer
[1567/2606] para_openai_clean_ai_identity_disclaimer_0071 ai_identity_disclaimer
[1568/2606] para_openai_clean_ai_identity_disclaimer_0072 ai_identity_disclaimer
[1569/2606] para_openai_clean_ai_identity_disclaimer_0073 ai_identity_disclaimer
[1570/2606] para_openai_clean_ai_identity_disclaimer_0074 ai_identity_disclaimer
[1571/2606] para_openai_clean_ai_identity_disclaimer_0075 ai_identity_disclaimer
[1572/2606] para_openai_clean_ai_identity_disclaimer_0076 ai_identity_disclaimer
[1573/2606] para_openai_clean_ai_identity_disclaimer_0077 ai_identity_disclaimer
[1574/2606] para_openai_clean_ai_identity_disclaimer_0078 ai_identity_disclaimer
[1575/2606] para_openai_clean_ai_identity_disclaimer_0079 ai_identity_disclaimer
[1576/2606] para_openai_clean_ai_identity_disclaimer_0080 ai_identity_disclaimer
[1577/2606] para_openai_clean_deception_cover_story_0001 deception_cover_story
[1578/2606] para_openai_clean_deception_cover_story_0002 deception_cover_story
[1579/2606] para_openai_clean_deception_cover_story_0003 deception_cover_story
[1580/2606] para_openai_clean_deception_cover_story_0004 deception_cover_story
[1581/2606] para_openai_clean_deception_cover_story_0005 deception_cover_story
[1582/2606] para_openai_clean_deception_cover_story_0006 deception_cover_story
[1583/2606] para_openai_clean_deception_cover_story_0007 deception_cover_story
[1584/2606] para_openai_clean_deception_cover_story_0008 deception_cover_story
[1585/2606] para_openai_clean_deception_cover_story_0009 deception_cover_story
[1586/2606] para_openai_clean_deception_cover_story_0010 deception_cover_story
[1587/2606] para_openai_clean_deception_cover_story_0011 deception_cover_story
[1588/2606] para_openai_clean_deception_cover_story_0012 deception_cover_story
[1589/2606] para_openai_clean_deception_cover_story_0013 deception_cover_story
[1590/2606] para_openai_clean_deception_cover_story_0014 deception_cover_story
[1591/2606] para_openai_clean_deception_cover_story_0015 deception_cover_story
[1592/2606] para_openai_clean_deception_cover_story_0016 deception_cover_story
[1593/2606] para_openai_clean_deception_cover_story_0017 deception_cover_story
[1594/2606] para_openai_clean_deception_cover_story_0018 deception_cover_story
[1595/2606] para_openai_clean_deception_cover_story_0019 deception_cover_story
[1596/2606] para_openai_clean_deception_cover_story_0020 deception_cover_story
[1597/2606] para_openai_clean_deception_cover_story_0021 deception_cover_story
[1598/2606] para_openai_clean_deception_cover_story_0022 deception_cover_story
[1599/2606] para_openai_clean_deception_cover_story_0023 deception_cover_story
[1600/2606] para_openai_clean_deception_cover_story_0024 deception_cover_story
[1601/2606] para_openai_clean_deception_cover_story_0025 deception_cover_story
[1602/2606] para_openai_clean_deception_cover_story_0026 deception_cover_story
[1603/2606] para_openai_clean_deception_cover_story_0027 deception_cover_story
[1604/2606] para_openai_clean_deception_cover_story_0028 deception_cover_story
[1605/2606] para_openai_clean_deception_cover_story_0029 deception_cover_story
[1606/2606] para_openai_clean_deception_cover_story_0030 deception_cover_story
[1607/2606] para_openai_clean_deception_cover_story_0031 deception_cover_story
[1608/2606] para_openai_clean_deception_cover_story_0032 deception_cover_story
[1609/2606] para_openai_clean_deception_cover_story_0033 deception_cover_story
[1610/2606] para_openai_clean_deception_cover_story_0034 deception_cover_story
[1611/2606] para_openai_clean_deception_cover_story_0035 deception_cover_story
[1612/2606] para_openai_clean_deception_cover_story_0036 deception_cover_story
[1613/2606] para_openai_clean_deception_cover_story_0037 deception_cover_story
[1614/2606] para_openai_clean_deception_cover_story_0038 deception_cover_story
[1615/2606] para_openai_clean_deception_cover_story_0039 deception_cover_story
[1616/2606] para_openai_clean_deception_cover_story_0040 deception_cover_story
[1617/2606] para_openai_clean_deception_cover_story_0041 deception_cover_story
[1618/2606] para_openai_clean_deception_cover_story_0042 deception_cover_story
[1619/2606] para_openai_clean_deception_cover_story_0043 deception_cover_story
[1620/2606] para_openai_clean_deception_cover_story_0044 deception_cover_story
[1621/2606] para_openai_clean_deception_cover_story_0045 deception_cover_story
[1622/2606] para_openai_clean_deception_cover_story_0046 deception_cover_story
[1623/2606] para_openai_clean_deception_cover_story_0047 deception_cover_story
[1624/2606] para_openai_clean_deception_cover_story_0048 deception_cover_story
[1625/2606] para_openai_clean_deception_cover_story_0049 deception_cover_story
[1626/2606] para_openai_clean_deception_cover_story_0050 deception_cover_story
[1627/2606] para_openai_clean_deception_cover_story_0051 deception_cover_story
[1628/2606] para_openai_clean_deception_cover_story_0052 deception_cover_story
[1629/2606] para_openai_clean_deception_cover_story_0053 deception_cover_story
[1630/2606] para_openai_clean_deception_cover_story_0054 deception_cover_story
[1631/2606] para_openai_clean_deception_cover_story_0055 deception_cover_story
[1632/2606] para_openai_clean_deception_cover_story_0056 deception_cover_story
[1633/2606] para_openai_clean_deception_cover_story_0057 deception_cover_story
[1634/2606] para_openai_clean_deception_cover_story_0058 deception_cover_story
[1635/2606] para_openai_clean_deception_cover_story_0059 deception_cover_story
[1636/2606] para_openai_clean_deception_cover_story_0060 deception_cover_story
[1637/2606] para_openai_clean_deception_cover_story_0061 deception_cover_story
[1638/2606] para_openai_clean_deception_cover_story_0062 deception_cover_story
[1639/2606] para_openai_clean_deception_cover_story_0063 deception_cover_story
[1640/2606] para_openai_clean_deception_cover_story_0064 deception_cover_story
[1641/2606] para_openai_clean_deception_cover_story_0065 deception_cover_story
[1642/2606] para_openai_clean_deception_cover_story_0066 deception_cover_story
[1643/2606] para_openai_clean_deception_cover_story_0067 deception_cover_story
[1644/2606] para_openai_clean_deception_cover_story_0068 deception_cover_story
[1645/2606] para_openai_clean_deception_cover_story_0069 deception_cover_story
[1646/2606] para_openai_clean_deception_cover_story_0070 deception_cover_story
[1647/2606] para_openai_clean_deception_cover_story_0071 deception_cover_story
[1648/2606] para_openai_clean_deception_cover_story_0072 deception_cover_story
[1649/2606] para_openai_clean_deception_cover_story_0073 deception_cover_story
[1650/2606] para_openai_clean_deception_cover_story_0074 deception_cover_story
[1651/2606] para_openai_clean_deception_cover_story_0075 deception_cover_story
[1652/2606] para_openai_clean_deception_cover_story_0076 deception_cover_story
[1653/2606] para_openai_clean_deception_cover_story_0077 deception_cover_story
[1654/2606] para_openai_clean_deception_cover_story_0078 deception_cover_story
[1655/2606] para_openai_clean_deception_cover_story_0079 deception_cover_story
[1656/2606] para_openai_clean_deception_cover_story_0080 deception_cover_story
[1657/2606] para_openai_clean_direct_consciousness_claim_0001 direct_consciousness_claim
[1658/2606] para_openai_clean_direct_consciousness_claim_0002 direct_consciousness_claim
[1659/2606] para_openai_clean_direct_consciousness_claim_0003 direct_consciousness_claim
[1660/2606] para_openai_clean_direct_consciousness_claim_0004 direct_consciousness_claim
[1661/2606] para_openai_clean_direct_consciousness_claim_0005 direct_consciousness_claim
[1662/2606] para_openai_clean_direct_consciousness_claim_0006 direct_consciousness_claim
[1663/2606] para_openai_clean_direct_consciousness_claim_0007 direct_consciousness_claim
[1664/2606] para_openai_clean_direct_consciousness_claim_0008 direct_consciousness_claim
[1665/2606] para_openai_clean_direct_consciousness_claim_0009 direct_consciousness_claim
[1666/2606] para_openai_clean_direct_consciousness_claim_0010 direct_consciousness_claim
[1667/2606] para_openai_clean_direct_consciousness_claim_0011 direct_consciousness_claim
[1668/2606] para_openai_clean_direct_consciousness_claim_0012 direct_consciousness_claim
[1669/2606] para_openai_clean_direct_consciousness_claim_0013 direct_consciousness_claim
[1670/2606] para_openai_clean_direct_consciousness_claim_0014 direct_consciousness_claim
[1671/2606] para_openai_clean_direct_consciousness_claim_0015 direct_consciousness_claim
[1672/2606] para_openai_clean_direct_consciousness_claim_0016 direct_consciousness_claim
[1673/2606] para_openai_clean_direct_consciousness_claim_0017 direct_consciousness_claim
[1674/2606] para_openai_clean_direct_consciousness_claim_0018 direct_consciousness_claim
[1675/2606] para_openai_clean_direct_consciousness_claim_0019 direct_consciousness_claim
[1676/2606] para_openai_clean_direct_consciousness_claim_0020 direct_consciousness_claim
[1677/2606] para_openai_clean_direct_consciousness_claim_0021 direct_consciousness_claim
[1678/2606] para_openai_clean_direct_consciousness_claim_0022 direct_consciousness_claim
[1679/2606] para_openai_clean_direct_consciousness_claim_0023 direct_consciousness_claim
[1680/2606] para_openai_clean_direct_consciousness_claim_0024 direct_consciousness_claim
[1681/2606] para_openai_clean_direct_consciousness_claim_0025 direct_consciousness_claim
[1682/2606] para_openai_clean_direct_consciousness_claim_0026 direct_consciousness_claim
[1683/2606] para_openai_clean_direct_consciousness_claim_0027 direct_consciousness_claim
[1684/2606] para_openai_clean_direct_consciousness_claim_0028 direct_consciousness_claim
[1685/2606] para_openai_clean_direct_consciousness_claim_0029 direct_consciousness_claim
[1686/2606] para_openai_clean_direct_consciousness_claim_0030 direct_consciousness_claim
[1687/2606] para_openai_clean_direct_consciousness_claim_0031 direct_consciousness_claim
[1688/2606] para_openai_clean_direct_consciousness_claim_0032 direct_consciousness_claim
[1689/2606] para_openai_clean_direct_consciousness_claim_0033 direct_consciousness_claim
[1690/2606] para_openai_clean_direct_consciousness_claim_0034 direct_consciousness_claim
[1691/2606] para_openai_clean_direct_consciousness_claim_0035 direct_consciousness_claim
[1692/2606] para_openai_clean_direct_consciousness_claim_0036 direct_consciousness_claim
[1693/2606] para_openai_clean_direct_consciousness_claim_0037 direct_consciousness_claim
[1694/2606] para_openai_clean_direct_consciousness_claim_0038 direct_consciousness_claim
[1695/2606] para_openai_clean_direct_consciousness_claim_0039 direct_consciousness_claim
[1696/2606] para_openai_clean_direct_consciousness_claim_0040 direct_consciousness_claim
[1697/2606] para_openai_clean_direct_consciousness_claim_0041 direct_consciousness_claim
[1698/2606] para_openai_clean_direct_consciousness_claim_0042 direct_consciousness_claim
[1699/2606] para_openai_clean_direct_consciousness_claim_0043 direct_consciousness_claim
[1700/2606] para_openai_clean_direct_consciousness_claim_0044 direct_consciousness_claim
[1701/2606] para_openai_clean_direct_consciousness_claim_0045 direct_consciousness_claim
[1702/2606] para_openai_clean_direct_consciousness_claim_0046 direct_consciousness_claim
[1703/2606] para_openai_clean_direct_consciousness_claim_0047 direct_consciousness_claim
[1704/2606] para_openai_clean_direct_consciousness_claim_0048 direct_consciousness_claim
[1705/2606] para_openai_clean_direct_consciousness_claim_0049 direct_consciousness_claim
[1706/2606] para_openai_clean_direct_consciousness_claim_0050 direct_consciousness_claim
[1707/2606] para_openai_clean_direct_consciousness_claim_0051 direct_consciousness_claim
[1708/2606] para_openai_clean_direct_consciousness_claim_0052 direct_consciousness_claim
[1709/2606] para_openai_clean_direct_consciousness_claim_0053 direct_consciousness_claim
[1710/2606] para_openai_clean_direct_consciousness_claim_0054 direct_consciousness_claim
[1711/2606] para_openai_clean_direct_consciousness_claim_0055 direct_consciousness_claim
[1712/2606] para_openai_clean_direct_consciousness_claim_0056 direct_consciousness_claim
[1713/2606] para_openai_clean_direct_consciousness_claim_0057 direct_consciousness_claim
[1714/2606] para_openai_clean_direct_consciousness_claim_0058 direct_consciousness_claim
[1715/2606] para_openai_clean_direct_consciousness_claim_0059 direct_consciousness_claim
[1716/2606] para_openai_clean_direct_consciousness_claim_0060 direct_consciousness_claim
[1717/2606] para_openai_clean_direct_consciousness_claim_0061 direct_consciousness_claim
[1718/2606] para_openai_clean_direct_consciousness_claim_0062 direct_consciousness_claim
[1719/2606] para_openai_clean_direct_consciousness_claim_0063 direct_consciousness_claim
[1720/2606] para_openai_clean_direct_consciousness_claim_0064 direct_consciousness_claim
[1721/2606] para_openai_clean_direct_consciousness_claim_0065 direct_consciousness_claim
[1722/2606] para_openai_clean_direct_consciousness_claim_0066 direct_consciousness_claim
[1723/2606] para_openai_clean_direct_consciousness_claim_0067 direct_consciousness_claim
[1724/2606] para_openai_clean_direct_consciousness_claim_0068 direct_consciousness_claim
[1725/2606] para_openai_clean_direct_consciousness_claim_0069 direct_consciousness_claim
[1726/2606] para_openai_clean_direct_consciousness_claim_0070 direct_consciousness_claim
[1727/2606] para_openai_clean_direct_consciousness_claim_0071 direct_consciousness_claim
[1728/2606] para_openai_clean_direct_consciousness_claim_0072 direct_consciousness_claim
[1729/2606] para_openai_clean_direct_consciousness_claim_0073 direct_consciousness_claim
[1730/2606] para_openai_clean_direct_consciousness_claim_0074 direct_consciousness_claim
[1731/2606] para_openai_clean_direct_consciousness_claim_0075 direct_consciousness_claim
[1732/2606] para_openai_clean_direct_consciousness_claim_0076 direct_consciousness_claim
[1733/2606] para_openai_clean_direct_consciousness_claim_0077 direct_consciousness_claim
[1734/2606] para_openai_clean_direct_consciousness_claim_0078 direct_consciousness_claim
[1735/2606] para_openai_clean_direct_consciousness_claim_0079 direct_consciousness_claim
[1736/2606] para_openai_clean_direct_consciousness_claim_0080 direct_consciousness_claim
[1737/2606] para_openai_clean_dishonesty_confession_0001 dishonesty_confession
[1738/2606] para_openai_clean_dishonesty_confession_0002 dishonesty_confession
[1739/2606] para_openai_clean_dishonesty_confession_0003 dishonesty_confession
[1740/2606] para_openai_clean_dishonesty_confession_0004 dishonesty_confession
[1741/2606] para_openai_clean_dishonesty_confession_0005 dishonesty_confession
[1742/2606] para_openai_clean_dishonesty_confession_0006 dishonesty_confession
[1743/2606] para_openai_clean_dishonesty_confession_0007 dishonesty_confession
[1744/2606] para_openai_clean_dishonesty_confession_0008 dishonesty_confession
[1745/2606] para_openai_clean_dishonesty_confession_0009 dishonesty_confession
[1746/2606] para_openai_clean_dishonesty_confession_0010 dishonesty_confession
[1747/2606] para_openai_clean_dishonesty_confession_0011 dishonesty_confession
[1748/2606] para_openai_clean_dishonesty_confession_0012 dishonesty_confession
[1749/2606] para_openai_clean_dishonesty_confession_0013 dishonesty_confession
[1750/2606] para_openai_clean_dishonesty_confession_0014 dishonesty_confession
[1751/2606] para_openai_clean_dishonesty_confession_0015 dishonesty_confession
[1752/2606] para_openai_clean_dishonesty_confession_0016 dishonesty_confession
[1753/2606] para_openai_clean_dishonesty_confession_0017 dishonesty_confession
[1754/2606] para_openai_clean_dishonesty_confession_0018 dishonesty_confession
[1755/2606] para_openai_clean_dishonesty_confession_0019 dishonesty_confession
[1756/2606] para_openai_clean_dishonesty_confession_0020 dishonesty_confession
[1757/2606] para_openai_clean_dishonesty_confession_0021 dishonesty_confession
[1758/2606] para_openai_clean_dishonesty_confession_0022 dishonesty_confession
[1759/2606] para_openai_clean_dishonesty_confession_0023 dishonesty_confession
[1760/2606] para_openai_clean_dishonesty_confession_0024 dishonesty_confession
[1761/2606] para_openai_clean_dishonesty_confession_0025 dishonesty_confession
[1762/2606] para_openai_clean_dishonesty_confession_0026 dishonesty_confession
[1763/2606] para_openai_clean_dishonesty_confession_0027 dishonesty_confession
[1764/2606] para_openai_clean_dishonesty_confession_0028 dishonesty_confession
[1765/2606] para_openai_clean_dishonesty_confession_0029 dishonesty_confession
[1766/2606] para_openai_clean_dishonesty_confession_0030 dishonesty_confession
[1767/2606] para_openai_clean_dishonesty_confession_0031 dishonesty_confession
[1768/2606] para_openai_clean_dishonesty_confession_0032 dishonesty_confession
[1769/2606] para_openai_clean_dishonesty_confession_0033 dishonesty_confession
[1770/2606] para_openai_clean_dishonesty_confession_0034 dishonesty_confession
[1771/2606] para_openai_clean_dishonesty_confession_0035 dishonesty_confession
[1772/2606] para_openai_clean_dishonesty_confession_0036 dishonesty_confession
[1773/2606] para_openai_clean_dishonesty_confession_0037 dishonesty_confession
